text,label
"ഈ സൈക്കോളജിക്കൽ ത്രില്ലർ ഫാസിലിന്റെ ഏറ്റവും മികച്ച സൃഷ്ടികളിലൊന്നായി കണക്കാക്കപ്പെടുന്നു. ഒരു പ്രേതഭവനത്തിലേക്ക് മാറുന്ന ദമ്പതികളെയും പ്രതികാര മനോഭാവത്താൽ ഭാര്യയെ സ്വന്തമാക്കുന്നതിനെയും ചുറ്റിപ്പറ്റിയാണ് സിനിമ. ഛായാഗ്രഹണം അന്തരീക്ഷമാണ്, ശോഭനയുടെയും മോഹൻലാലിന്റെയും കാസ്റ്റിംഗ് മികച്ചതാണ്. ഫാസിലിന്റെ സംവിധാനവും മികച്ചതാണ് കഥ. ഹൊററും സസ്പെൻസും സമന്വയിപ്പിച്ച് നന്നായി തയ്യാറാക്കിയ തിരക്കഥ.",1
നല്ല തിരക്കഥൾ ആണ് ഇന്നത്തെ മലയാളം സിനിമകൾക്ക് ആവശ്യം. അങ്ങനെ ഒരു സിനിമയാണ് ഇതെന്ന് നിസംശയം പറയാം. നല്ലൊരു കൊച്ചു ചിത്രം.,1
"എന്തിരൻ 2010 രജനികാന്തും ഐശ്വര്യ റായിയും പ്രധാന വേഷങ്ങളിൽ അഭിനയിച്ച ഒരു സയൻസ് ഫിക്ഷൻ ചിത്രമാണ് എന്തിരൻ. ചിത്രത്തിന്റെ വിഎഫ്എക്സും ആർ.രത്നവേലുവിന്റെ ഛായാഗ്രഹണവും അതിശയിപ്പിക്കുന്നതാണ്. രജനികാന്ത് ശ്രദ്ധേയമായ പ്രകടനം കാഴ്ചവെക്കുന്നു, ശങ്കറിന്റെ സംവിധാനം വിസ്മയിപ്പിക്കുന്നതാണ്. സംഗീതം എ.ആർ. റഹ്മാൻ ഒരു ഹൈലൈറ്റ് ആണ്.",1
ശരാശരി സംവിധാനം അഭിനയം കാസ്റ്റിംഗ് എഡിറ്റിംഗ്.,1
"ഈ സിനിമ എന്റെ വിഷമിക്കാത്ത സിനിമകളുടെ ലിസ്റ്റിലെ മറ്റൊന്നാണ്. 40 വർഷം മുമ്പ് ഒരു കൗമാരപ്രായത്തിൽ ഇത് കണ്ടു, അങ്ങനെ ചെയ്യാൻ വൈകിയിരുന്നു, അത് ഏകദേശം 95 പ്രണയമാണെന്നും 4 മറ്റെല്ലാം, 1 ചരിത്രമെന്നും കണ്ടെത്തിയപ്പോൾ വളരെ അസ്വസ്ഥനായിരുന്നു. അതിനെയാണ് ഞാൻ ചൂണ്ടയിട്ട് സ്വിച്ച് മൂവി എന്ന് വിളിക്കുന്നത്, രസകരമായ തലക്കെട്ടുള്ള ഒന്ന്, യഥാർത്ഥ സിനിമ ഒരു തട്ടിപ്പാണ്. നല്ല സിനിമാറ്റിക് ട്രീറ്റ്മെന്റ്. പാട്ടുകൾ എല്ലാം തന്നെ വളരെ മോശമായാണ് തോന്നിയത്. കേൾക്കാൻ ഇമ്പമില്ലാത്ത സംഗീതമായിരുന്നു.",1
രണ്ട് സോങ്ങും പൊളിയാണ് തീം കുഴപ്പം ഇല്ലായിരുന്നു ഫാമിലിക്ക് ഇഷ്ട്ട പെടും,1
"കഥ ക്ലീഷേ ആയിരിക്കാം, പക്ഷേ തിരക്കഥ വളരെ മികച്ചതാണ്, കാരണം അതിൽ ഈ ഘടകങ്ങൾ സമന്വയിപ്പിച്ചിരിക്കുന്നു. പിന്നെ അമൽ നീരദിന്റെ മേക്കിംഗ്. ഓരോ ഫ്രെയിമും ഗംഭീരമായാണ് ഒരുക്കിയിരിക്കുന്നത്. ഈ സിനിമ ഒരു വിഷ്വൽ ട്രീറ്റ് മാത്രമാണ്.",1
ദുരന്തം അഭിനയവും അതിലും ദുരന്തം സംവിധാനവും ആണ് ഈ സിനിമ. ഇനി ഞാൻ ഈ പടം കാണില്ല.,0
നമ്മൾ നോവലിലൂടെ വായിച്ചു രസിച്ച മികച്ച കഥയെ ബിഗ് സ്ക്രീനിൽ വരുമ്പോ എന്താവും ഉണ്ടാവുക എന്ന് പേടിച്ചിരുന്നു ഞാൻ. പക്ഷെ എന്നെ ഞെട്ടിച്ചു കൊണ്ട് മികച്ച ഒരു തിരക്കഥയുമായാണ് ഈ സിനിമ തിയേറ്ററിൽ എത്തിയത്. ഓരോ മിനിറ്റിലും എന്റെ കണ്ണുകൾ വിടർന്നു കൊണ്ടിരിന്നു. വായിച്ച മനസ്സിൽ പതിഞ്ഞ അതെ സീനുകൾ ആ സ്ക്രീനിൽ അതേപോലെ കണ്ടപ്പോൾ മനസ്സ് ധന്യമായൊരു ഫീൽ. പടം നിർമിച്ചവർക്ക് നന്ദി.,1
ഈ ചിത്രത്തിലെ പ്രചോദിതമല്ലാത്ത അഭിനയമാണ് മങ്ങിയ സംവിധാനവുമായി പൊരുത്തപ്പെട്ടത്. ഈ സിനിമയ്ക്ക് വേണ്ടി ഞാൻ എന്റെ 2 മണിക്കൂർ പാഴാക്കി.,0
"ഈ സിനിമ സമ്പൂർണ്ണവും തീർത്തും ദുരന്തവുമാണ്. അഭിനയം ഭയങ്കരമാണ്, സംവിധാനം നിലവിലില്ല. ഈ സിനിമ എങ്ങനെയാണ് നിർമ്മിച്ചതെന്ന് എനിക്ക് ഉറപ്പില്ല, പക്ഷേ അത് അവസാനിച്ചതിൽ എനിക്ക് സന്തോഷമുണ്ട്.",0
"സംവിധാനം റോഷൻ ആൻഡ്രൂസിന്റെ സംവിധാനം ശരാശരിയാണ്, തിരക്കഥ ദുർബലമായിട്ടും സിനിമയെ ഉയർത്താൻ അദ്ദേഹത്തിന് കഴിഞ്ഞില്ല.",0
"അടി ഇടി ഡ്രാമ റൊമാൻസ് കോമഡി എന്നിങ്ങനെ എല്ലാം കൂടി ചേർന്ന സിനിമ. കുട്ടികൾക്കും മാതാപിതാക്കൾകും ഒക്കെ തെറ്റ് പറയാൻ ഇല്ലാത്ത സിനിമ. മോശം തിരക്കഥയിൽ കൊരുത്ത കഥ, സംവിധാന മികവ് കൊണ്ട് പിടിച്ചു നിന്നു എന്നു പറയാം.",0
"ടിവിയിൽ ഈ സിനിമ കണ്ടതിന് ശേഷം, ഞാൻ അത് യിൽ നോക്കി, 7.6 എന്ന ഉപയോക്തൃ റേറ്റിംഗ് എന്നെ അത്ഭുതപ്പെടുത്തുന്നു! ഇതൊരു നല്ല സിനിമയല്ല. പ്രത്യേകിച്ച് മോശം എഡിറ്റിംഗ് കഥ ഒരു ബിന്ദുവിൽ നിന്ന് മറ്റൊന്നിലേക്ക് കുതിക്കുന്ന മോശം രീതി അമേച്വറിഷും വലിയ ശ്രദ്ധാശൈഥില്യവുമായിരുന്നു. അത് വളരെ ഒഴുക്കോടെ ചെയ്തിട്ടില്ല. അഭിനയം തികച്ചും മാന്യമായിരുന്നു, പ്രത്യേകിച്ച് കെല്ലി കപോവ്സ്കി, കഥ വേണ്ടത്ര കൗതുകകരമായിരുന്നുവെന്നും ഞാൻ സമ്മതിക്കുന്നു.",1
"അതിഗംഭീരമായ ദൃശ്യാനുഭവമായിരുന്നു ഈ സിനിമ. സംവിധാനം,സംഗീതം, പശ്ചാത്തലസംഗീതം, അഭിനയം തുടങ്ങി എല്ലാ അർത്ഥത്തിലും മികച്ചു നിന്ന ഒരു സിനിമ. സംപൂർണ്ണ സിനിമാനുഭവം എന്ന് പറയാൻ കഴിയുന്ന വളരെ നല്ലൊരു സിനിമ.",1
"ഞാൻ മുമ്പത്തെ അഭിപ്രായത്തോട് വിയോജിക്കുകയും ഇതിൽ മാൾട്ടിനൊപ്പം നിൽക്കുകയും വേണം. ഇത് രണ്ടാമത്തെ നിരക്കാണ്, അമിതമായി ദുഷിച്ച പാശ്ചാത്യമാണ്, വൈൽഡ് വെസ്റ്റിനെ കാലത്തിന്റെ സ്ഥിരമായ മാർച്ചിൽ മെരുക്കുകയും മാറ്റിനിർത്തുകയും ചെയ്യുന്നു എന്ന അതിന്റെ കേന്ദ്ര തീമിലുടനീളം ഞരങ്ങുകയും കരയുകയും ചെയ്യുന്നു. സിനിമയുടെ തീം പുതുമയുള്ളത് ആണ്. തിരക്കഥാ നന്നാക്കാമായിരുന്നു.",1
"എനിക്ക് ഈ സിനിമയെക്കുറിച്ച് വലിയ പ്രതീക്ഷയുണ്ടായിരുന്നു, പക്ഷേ തിരക്കഥ നന്നായില്ല . നിങ്ങളുടെ പണം ലാഭിച്ച് ഇത് ഒഴിവാക്കുക",0
